Latitude,Longitude,Name,Crop_Name,Duration,Height,height_numeric,duration_numeric,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_height,Correct
13.2119193,77.5230607,Bangalore Rural,Ragi,Low,Short,1,1,0.202069858,0.204306001,0.129226146,0.378109453,0.31778715,0.316486752,0.004270318,0.529625151,0.523549826,0.565155807,0.212519936,0.521582734,0.544025942,0.600348028,0.058100138,0.044010795,0.060492566,-0.004022951,0.263014939,0.034572888,0.007994498,0.022092918,0.038438676,0.140728002,0.462710188,0.122237017,0.38825494,0.09075849,0.028440275,0.156568686,0.427971761,0.000857948,0.144394854,0.156478892,0.031962681,0.027520436,0.039199471,-7.178531022,-4.543742429,-5.53712839,-9.196220554,-5.550292366,-8.221945341,-6.104526528,-8.528454113,-7.16005355,-6.194063095,-8.943003388,-7.142579324,-5.269919241,-6.746740461,-7.258449539,-21.41160367,-15.69535284,-15.23559874,-12.64866453,-11.43659602,-12.04032549,-13.51753538,-15.30543802,-16.28110844,-15.74436997,-19.20763173,-16.54435187,-15.64719601,-16.94713007,-16.1865096,3,False
13.2122233,77.513725,Bangalore Rural,Jowar,Low,Medium,2,1,0.348332882,0.228301111,0.127292737,0.256032172,0.216197347,0.237708831,0.01101943,0.310632689,0.375295043,0.372956909,0.200655201,0.360165593,0.459830867,0.119474696,0.043761953,0.041639128,0.055260831,0.000331719,0.239152786,0.193247446,0.011847022,0.027168821,0.042270292,0.148530836,0.482561358,0.391718946,0.299433249,0.048745074,0.028481306,0.154160982,0.468689973,0.166709744,0.102089166,0.220049978,0.294399521,0.604306389,0.03760422,-3.740211076,-2.54001471,-3.22319138,1.116021628,-0.458561388,0.73018517,-1.759041309,-1.853501207,-2.226654687,-1.569201339,-2.914746758,-0.173033766,1.474841824,0.02520231,-0.413692098,-14.16536785,-13.67087229,-19.5576236,-15.24272386,-17.60734573,-15.26206548,-13.1786143,-11.46575317,-16.79882011,-13.16200296,-16.19758286,-13.26573199,-12.45163925,-16.54654892,-13.69600693,3,False
13.212235,77.5075233,Bangalore Rural,Coconut,Long,Tall,3,3,0.148245614,0.148109022,0.087842847,0.162243249,0.143453071,0.170822652,-0.008338937,0.094640821,0.162513543,0.169340463,0.142857143,0.164699269,0.128979782,0.099343812,0.04614284,0.036151279,0.060950174,0.000851845,0.207491582,0.212760613,0.01210733,0.023045809,0.032611833,0.1550284,0.229626486,0.142435182,0.085342839,0.054458533,0.110965344,0.139190821,0.299669372,0.081798974,0.044264788,0.318890464,0.379337854,0.312109611,0.044221106,-9.840241292,-10.2174681,-9.741419416,-6.071707919,-5.009919516,-2.427292806,-7.023638345,-5.96103302,-9.142635458,-6.160263811,-12.66641969,-7.468902697,-11.74561404,-7.686446413,-4.857725465,-19.48289904,-18.263889,-18.17688538,-13.70923196,-18.08324893,-12.15003676,-17.6246522,-15.74490349,-15.48511739,-15.39468723,-16.11323196,-18.44217384,-18.42820228,-16.07543912,-14.2152768,1,False
13.2122833,77.5104817,Bangalore Rural,Jowar,Low,Medium,2,1,0.113769646,0.123488774,0.095890411,0.169740836,0.190959878,0.246797196,-0.018805456,0.289558665,0.561216918,0.694249649,0.229310685,0.630581297,0.699930216,0.143021033,0.057305879,0.035339238,0.063459336,-0.002639219,0.19794124,0.159759122,0.006905516,0.023414542,0.037224713,0.174832215,0.337338089,0.386213786,0.101837503,0.051819864,0.066939193,0.170650023,0.175897089,0.161891117,0.047047212,0.160180554,0.372022995,0.632146119,0.039478143,-11.13794242,-12.78022427,-9.47645772,-7.538466883,-5.565652607,-5.834731555,-8.267307713,-9.279881409,-9.533331142,-11.64240721,-9.930505034,-7.542413772,-6.173380924,-11.743836,-8.361857264,-17.69021572,-17.42274523,-20.05585319,-14.30749494,-10.77649766,-12.05974577,-17.99301794,-17.44558344,-20.46494401,-16.3747595,-19.23626695,-12.88020713,-13.99641873,-11.63651647,-15.26896557,1,False
13.21235,77.5140267,Bangalore Rural,Jowar,Low,Medium,2,1,0.199550562,0.196938353,0.122120658,0.238381503,0.162575942,0.191337458,0.006341298,0.209538529,0.21027449,0.272591486,0.181598063,0.286175016,0.292013719,0.113102707,0.041629761,0.044155351,0.055635122,0.000465766,0.229381443,0.169922762,0.01174966,0.023220974,0.039658933,0.150971111,0.32628583,0.226236125,0.303918108,0.05158772,0.038647784,0.150701647,0.345215362,0.062238239,0.065704603,0.210681617,0.239057239,0.436865022,0.037055881,-7.810171635,-14.3735729,-8.253791602,-9.096819497,-8.247929387,-9.693082278,-12.82650612,-11.54567788,-6.926257705,-7.36472904,-9.227638325,-9.842485905,-8.135951131,-9.858829927,-10.04879924,-21.34175262,-17.45263315,-16.25118784,-13.39584117,-15.79570067,-18.25323104,-17.94565999,-19.25496586,-17.86140171,-14.41567472,-16.02477014,-15.17232914,-17.12346643,-17.59965004,-14.41835613,1,False
13.2125334,77.5592531,Bangalore Rural,Ragi,Low,Short,1,1,0.294729378,0.25541694,0.166604686,0.249113475,0.276195075,0.246422182,0.345399698,0.340455179,0.354494903,0.321149989,0.196401225,0.384816754,0.445806768,0.237234878,0.117816528,0.057639908,0.055495573,-0.001119084,0.271382339,0.209417125,0.020911528,0.060408614,0.039647577,0.179874618,0.199821588,0.087808128,0.339537223,0.075198188,0.048108149,0.133847032,0.391402715,0.04204382,0.201833361,0.444043321,0.356841139,-0.014820456,0.024510193,-9.550425755,-13.77210974,-9.218251673,-6.786100769,-7.394268723,-7.123956159,-9.604324602,-8.525290337,-10.61435573,-7.091566242,-9.28505328,-8.14974261,-8.454408991,-8.07798145,-7.915315099,-15.70182695,-17.54957277,-14.84980718,-11.76083859,-17.20031771,-10.09774504,-16.7691305,-14.44556334,-11.44881146,-13.26315207,-13.81253989,-12.087736,-12.01247052,-13.59276595,-15.55745523,2,False
13.2125833,77.5132967,Bangalore Rural,Jowar,Low,Medium,2,1,0.157510827,0.157341951,0.10654828,0.17137886,0.15046729,0.173755656,0.031190781,0.151388599,0.155194975,0.16122449,0.136972605,0.160386965,0.206804374,0.175649663,0.043114179,0.043494458,0.063402801,0.0,0.249391727,0.19279661,0.008883864,0.026762156,0.043306308,0.157032755,0.287648407,0.224191867,0.154673284,0.041417722,0.013937632,0.154516277,0.334584898,0.135511516,0.083098023,0.232232071,0.294977169,0.51778809,0.035647598,-17.77432759,-15.87756686,-13.95479462,-9.296165016,-7.172444345,-6.099379624,-8.08709031,-9.664972043,-3.545015127,-7.678943764,-13.45156949,-11.13189182,-11.48758363,-10.23736539,-8.279516296,-22.83871949,-25.59432863,-21.97882938,-14.46240425,-18.37506871,-16.18047374,-18.40069244,-17.7620855,-12.29570017,-19.24928726,-16.80025756,-15.64473201,-17.25519692,-15.4359064,-19.96419171,1,False
13.2126232,77.5132909,Bangalore Rural,Jowar,Low,Medium,2,1,0.145072993,0.153042409,0.102597645,0.167182663,0.150058343,0.17846641,0.021408254,0.138605064,0.150817996,0.147620984,0.140319716,0.151393422,0.195451315,0.173597679,0.041910771,0.041966539,0.058057395,-0.001395627,0.252351738,0.226458816,0.008320543,0.030439684,0.044986128,0.158286176,0.294117647,0.222222222,0.158531555,0.048179329,0.028752039,0.15113619,0.339101772,0.114648864,0.075109868,0.243243243,0.283800244,0.469619757,0.039445899,-17.77432759,-15.87756686,-11.56640997,-9.296165016,-6.23039807,-6.099379624,-8.08709031,-8.603802837,-3.545015127,-7.678943764,-13.45156949,-11.13189182,-10.34642124,-8.648662077,-6.888102548,-22.83871949,-25.59432863,-19.80341328,-14.46240425,-16.21592514,-16.18047374,-18.40069244,-17.25804509,-12.29570017,-19.24928726,-16.80025756,-15.64473201,-16.85841769,-15.58972119,-18.9432109,1,False
13.212765,77.559255,Bangalore Rural,Ragi,Low,Short,1,1,0.269573597,0.269177127,0.174051225,0.363205311,0.28536466,0.262029538,0.308471455,0.31060229,0.308176101,0.316313505,0.181661232,0.335314286,0.361011692,0.398363194,0.099295876,0.058995816,0.054701773,-0.003611531,0.294117647,0.188031031,0.010612682,0.057909918,0.038758137,0.17589417,0.337517053,0.088876622,0.323641563,0.076173203,0.037182588,0.133189964,0.344421053,0.031973899,0.2519267,0.467548077,0.393004889,-0.012190143,0.026021132,-9.214721746,-8.173282691,-9.438915595,-9.55073736,-8.484253677,-7.389105195,-7.509624702,-7.684108867,-9.272794257,-7.682888753,-8.859344194,-5.046518453,-5.644637583,-7.907843339,-10.65915568,-16.40091362,-17.84204818,-15.86027329,-14.69510945,-14.38073822,-15.12228823,-14.35198939,-17.55286895,-15.00888791,-14.01350952,-13.15200405,-14.31096331,-15.73939837,-14.27721708,-13.1962282,3,False
13.2128617,77.5090983,Bangalore Rural,Jowar,Low,Medium,2,1,0.33637455,0.218889598,0.118024133,0.274590164,0.242737095,0.196613358,0.057400508,0.170075979,0.362523797,0.384769039,0.168924303,0.405364372,0.440430438,0.404255319,0.048744461,0.033482347,0.059395623,0.002373418,0.253281687,0.199408612,0.011326861,0.026182995,0.033473604,0.175324675,0.43578858,0.220177796,0.144877268,0.05297525,0.035847647,0.157330885,0.144965735,0.054624909,0.054212454,0.197356828,0.486465584,0.594471722,0.037716616,-10.2512065,-9.348912892,-14.17918952,-9.166098084,-7.498702499,-9.717644903,-6.763083336,-6.283092296,-5.624704863,-6.704811786,-10.22241864,-5.917538965,-6.359853938,-5.876359309,-4.597464331,-19.86861798,-21.42835257,-24.6449308,-18.32669453,-14.63238462,-17.29677264,-17.37642929,-16.76248479,-16.67042949,-18.09194061,-23.01326299,-12.41738934,-13.44773365,-15.81302507,-17.45364749,1,False
13.2132533,77.549615,Bangalore Rural,Banana,Long,Tall,3,3,0.327798742,0.265233881,0.15028787,0.318529484,0.299602649,0.287029729,0.386489953,0.288650163,0.286504425,0.339915374,0.175278219,0.276606426,0.352133766,0.474007561,0.06367605,0.039868713,0.041404726,-0.001758614,0.301492537,0.042054503,0.013931889,0.036719587,0.033881514,0.169780129,0.298045912,0.168687589,0.077889965,0.047773608,0.046982993,0.137803979,0.060445219,0.031503545,0.086083768,0.327436424,0.338607051,0.010600347,0.029517978,-12.17219332,-9.611629424,-13.56598954,-8.727294267,-6.469812331,-6.574688493,-11.70679336,-12.32007633,-8.261245105,-8.94136446,-4.939450469,-7.248335096,-5.852832139,-6.83061413,-8.61863983,-19.9628184,-18.09702312,-23.35601275,-13.44162885,-14.96758526,-13.43649696,-17.6004614,-16.36398213,-16.26751785,-17.33882956,-15.16886615,-12.36919415,-12.67277685,-15.04781829,-9.840144608,2,False
13.21335,77.5533683,Bangalore Rural,Maize,Medium,Medium,2,2,0.186218212,0.193303571,0.123960695,0.229290618,0.200382592,0.216907112,0.216573462,0.247283211,0.242567249,0.23332564,0.134397231,0.209259684,0.172861063,0.225925169,0.078960646,0.043923159,0.054701391,-0.002611307,0.194139194,0.053299492,0.024806906,0.043353783,0.037317901,0.180758496,0.5673423,0.077186964,0.05590863,0.060379404,0.038787688,0.139784946,0.048563885,0.163297592,0.08484689,0.552188552,0.14217856,0.007775216,0.030505837,-12.97671041,-15.1896135,-11.50506512,-10.35283802,-12.48773988,-11.19689574,-12.61155351,-9.730405289,-10.81542071,-9.683948999,-12.53877311,-11.67744525,-9.53636644,-8.000505604,-8.250242007,-25.96410887,-17.10460399,-17.08777041,-17.80971338,-18.87088137,-13.66338707,-19.84400335,-17.29382956,-17.26235874,-14.20077388,-17.60951169,-16.70784064,-14.61677323,-12.47395311,-16.63993238,1,False
13.213594,77.5123455,Bangalore Rural,Ragi,Low,Short,1,1,0.215012723,0.190126479,0.117821415,0.237579042,0.191314286,0.196736597,0.00831052,0.092726081,0.253277399,0.273760331,0.158959538,0.266681544,0.225362872,0.215504773,0.047608016,0.039183525,0.057285319,-0.003650362,0.24551863,0.061278971,0.032703426,0.029691554,0.040876198,0.170765262,0.361463415,0.220737141,0.308132875,0.051069491,0.039192507,0.16417455,0.439592716,0.125031702,0.076756969,0.255791812,0.36333003,0.486618922,0.038963225,-1.612622722,-4.086328808,-3.984229792,1.513384083,1.091597246,1.673040654,-0.329946974,-2.623087904,-1.715832301,-0.008085238,-0.861278172,-0.775884971,2.594953261,-4.0777018,-6.174515522,-16.95826887,-14.89700375,-14.54332239,-16.98892808,-14.75730666,-12.26216635,-14.35669156,-14.88139356,-20.20642285,-13.65816492,-14.00357812,-19.00298626,-17.77434358,-17.40847353,-15.83218736,2,False
13.2137,77.5681375,Bangalore Rural,Ragi,Low,Short,1,1,0.45819556,0.423324151,0.201904762,0.53828778,0.379914851,0.414453635,0.514305983,0.038787024,0.51240458,0.620040692,0.193333333,0.513435701,0.51988218,0.347212895,0.109115402,0.060609189,0.035552937,-0.000196708,0.234486026,0.179862917,0.01232737,0.048008172,0.036335564,0.162485653,0.254368051,0.12785955,0.359704251,0.066910253,0.050508563,0.128348997,0.315918654,0.069172169,0.398001176,0.084055532,0.072680633,-0.005674847,0.037892396,-10.4129683,-10.10730283,-10.45158985,-9.131016142,-6.279095811,-6.445822936,-10.0410903,-10.07552938,-7.692024387,-9.670869124,-10.7444828,-9.208284171,-8.270986895,-6.058043388,-9.485713736,-15.88605586,-13.35509055,-17.73032406,-15.38530438,-12.76960881,-15.75639962,-21.41018505,-17.22888119,-18.26186965,-17.91738185,-20.59271486,-13.26449845,-17.36444402,-14.20109991,-15.05807669,2,False
13.2141383,77.56118,Bangalore Rural,Ragi,Low,Short,1,1,0.388803513,0.358607831,0.211562782,0.531031881,0.455919395,0.37303326,0.458165939,0.170684667,0.30870953,0.227861105,0.130880121,0.138068301,0.049830672,0.048768711,0.080764488,0.041317424,0.056479814,-0.000460435,0.176393443,0.150487495,0.024066537,0.068724036,0.035883003,0.142171566,0.275526111,0.118031419,0.232289951,0.068996823,0.032812629,0.129194873,0.246772969,0.067678684,0.105692758,0.4,0.333333333,0.007414272,0.02928936,-3.73214559,-8.637013413,-9.067577341,-10.41935416,-6.16052499,-4.523197739,-7.18267327,-7.502390916,-4.965416937,-7.43429333,-9.835198186,-6.032686827,-7.329836796,-7.724454603,-7.197064704,-11.14965828,-8.705568852,-14.27911915,-15.14878576,-14.34337475,-18.86116255,-16.24805692,-15.61485281,-19.66999558,-16.05833289,-23.11835458,-16.84940482,-16.07191563,-14.59099438,-14.92835122,2,False
13.2143133,77.5133583,Bangalore Rural,Jowar,Low,Medium,2,1,0.199832601,0.183207584,0.117413295,0.191862955,0.167654731,0.174670433,-0.014703191,0.067192477,0.214189734,0.2784689,0.188363936,0.332129964,0.306525038,0.094905386,0.04021978,0.036741359,0.057849415,-0.001664337,0.209274435,0.286428439,0.007251154,0.031831491,0.039219512,0.196724363,0.556393963,0.42931197,0.280586646,0.043538355,0.041524283,0.155481324,0.470695599,0.0612858,0.057471264,0.229918599,0.46646457,0.644428286,0.036158762,-11.71211166,-9.028112846,-11.6384054,-9.110360772,-8.483282378,-7.478803725,-8.811154214,-7.964440601,-6.749613855,-7.316262684,-7.565222309,-6.51204239,-8.647483623,-5.05189741,-8.427705257,-18.40618777,-13.53081004,-18.06550172,-15.8879614,-14.94919373,-19.63961444,-17.14187494,-15.20021841,-14.70662207,-13.80723607,-19.79147355,-16.88647703,-20.45313001,-15.71783971,-13.01850573,1,False
13.2143909,77.5256771,Bangalore Rural,Ragi,Low,Short,1,1,0.339124839,0.243310828,0.131688055,0.366192924,0.254597701,0.289306271,0.007088332,0.326901874,0.370885646,0.455958549,0.161804827,0.393682839,0.457738749,0.434695627,0.064869194,0.053169734,0.066805123,-0.003191143,0.298869921,0.026187113,0.014252397,0.033869853,0.032624386,0.148231753,0.596428571,0.100353264,0.115278544,0.091988131,0.026064844,0.16197077,0.478707468,0.011964325,-0.002283757,0.231677324,0.009768091,0.015648972,0.037695473,-9.05122305,-7.461049237,-10.75029245,-6.344634383,-6.309761775,-8.262272085,-6.956723167,-4.414495766,-7.073463894,-6.511716585,-10.02814551,-5.759827006,-5.736976384,-7.556526989,-8.450852461,-17.87776609,-22.98089066,-22.75092678,-11.94591303,-16.3617516,-17.73671611,-15.38979137,-20.41429406,-19.33517358,-15.78628983,-18.93802074,-15.47002815,-13.47847426,-12.88644502,-16.30777897,2,False
13.2144018,77.5256899,Bangalore Rural,Ragi,Low,Short,1,1,0.314144737,0.247439108,0.128362798,0.301633748,0.234437086,0.262109051,0.010498439,0.257708237,0.337468983,0.380047506,0.165975104,0.363009765,0.366929134,0.39680042,0.057135264,0.050718686,0.068223867,-0.00045564,0.261355529,0.035022026,0.017335058,0.029716655,0.036880522,0.139006663,0.439745339,0.083485046,0.108281927,0.085538752,0.011517367,0.160862355,0.404857445,0.01333722,0.011778563,0.281529062,0.026045058,-0.029172932,0.031473416,-9.05122305,-7.461049237,-10.75029245,-5.627385874,-6.309761775,-8.262272085,-6.956723167,-4.459582034,-6.702629609,-6.511716585,-10.02814551,-5.759827006,-6.325468873,-7.556526989,-8.450852461,-17.87776609,-22.98089066,-22.75092678,-12.11033308,-16.3617516,-17.73671611,-15.38979137,-20.19552678,-19.91714222,-15.78628983,-18.93802074,-15.47002815,-13.95531226,-12.88644502,-16.30777897,2,False
13.2145283,77.5637885,Bangalore Rural,Banana,Long,Tall,3,3,0.358052775,0.300483537,0.169896519,0.360795455,0.35753787,0.294495413,0.419769504,0.030693282,0.452631579,0.452516737,0.191302689,0.442167256,0.48687633,0.218199052,0.151271754,0.047940447,0.042326462,-0.002160676,0.280933852,0.254497481,0.01840602,0.066807561,0.033460996,0.180917185,0.59774801,0.389421075,0.10628513,0.071428571,0.046063118,0.14703752,0.123322684,0.034340788,0.20975449,0.47983415,0.471054718,0.0474991,0.033735135,-12.95395951,-11.7789036,-9.637399461,-7.105234396,-7.092214555,-9.431037204,-11.5163173,-11.71663792,-6.566904566,-9.72995403,-7.773527944,-12.30660338,-12.94290528,-3.433299603,-8.114807109,-16.9375721,-19.12342747,-15.42582269,-15.24688255,-12.82972281,-14.34751022,-16.68394173,-15.83339434,-14.46289972,-17.01120386,-20.24982241,-17.86800265,-18.33783217,-18.08531338,-18.6170104,1,False
13.2148433,77.5502783,Bangalore Rural,Coconut,Long,Tall,3,3,0.248084856,0.24130719,0.145001014,0.35734072,0.305593083,0.303610503,0.443453778,0.476464938,0.459170013,0.615900878,0.208738828,0.418430335,0.578199052,0.598352214,0.080926431,0.050057759,0.056480575,-0.002737226,0.237069875,0.043364786,0.014912281,0.039721254,0.040316989,0.183505832,0.426691729,0.084088269,0.063878765,0.054674457,0.04074542,0.138694812,0.011750967,0.013767209,0.081839162,0.223017463,0.068890644,-0.02039072,0.031101238,-10.58149629,-7.215372081,-6.079676141,-7.79345042,-4.266157765,-10.16766151,-10.50466946,-11.85183141,-7.043234928,-6.094885756,-7.475795327,-7.654224205,-8.226367828,-9.181558092,-7.249155284,-18.00991291,-16.62848851,-17.32530199,-13.75946069,-16.22714941,-17.14835291,-15.73927311,-19.04900298,-13.65139758,-13.06734178,-18.36872905,-13.29496827,-16.11854418,-12.45454115,-15.53628983,1,False
13.2149367,77.5073817,Bangalore Rural,Jowar,Low,Medium,2,1,0.169472503,0.159492618,0.097250415,0.190442394,0.157381616,0.156774651,0.040816327,0.053479011,0.167477039,0.146026832,0.13006483,0.182396088,0.161621344,0.192023634,0.038282209,0.039984658,0.061762665,-0.002346194,0.195892575,0.214390295,0.050835344,0.02427594,0.041860465,0.097985095,0.27155668,0.05702608,0.156499521,0.069953212,0.055318217,0.14626683,0.284471395,0.07254623,0.06000233,0.087666321,0.379859311,0.17105091,0.037622081,-12.03817171,-10.76900634,-11.64811205,-6.652059884,-1.719212205,-3.765740257,-8.668889206,-6.923531799,-6.309780589,-9.472726842,-5.812412119,-8.806721485,-6.293427356,-9.525609291,-8.320460207,-19.61209467,-14.7464027,-20.28179777,-17.76892423,-20.84622242,-15.84328625,-20.08347621,-16.51353716,-17.67236064,-15.18055897,-17.37337122,-19.85993505,-16.64340575,-16.5877421,-13.87733211,1,False
13.2149939,77.5133673,Bangalore Rural,Ragi,Low,Short,1,1,0.172145329,0.184636927,0.115996425,0.204324801,0.165165165,0.176856407,0.028323552,0.026890979,0.182454252,0.221296296,0.172051696,0.266475645,0.222624434,0.069078947,0.044792465,0.034275843,0.057206208,-0.002590157,0.211448099,0.190761334,0.01567501,0.023022651,0.034213861,0.189807976,0.3456,0.199350386,0.43000693,0.04494272,0.068207615,0.154847603,0.444928685,0.06997559,0.054612361,0.11945117,0.299435028,0.502779375,0.035678052,-8.868773767,-7.045135354,-8.882229384,-9.800862989,-7.180922028,-8.559822576,-6.260758105,-5.051515522,-8.808971473,-7.732884455,-7.339528219,-5.211811264,-6.90969915,-12.45666644,-6.656408036,-16.36509625,-18.53720966,-21.12814306,-12.58003397,-11.88473072,-11.61095447,-15.39066033,-14.42724828,-14.664086,-13.48048759,-13.34766785,-14.34278498,-12.99819567,-15.19478496,-12.17649445,2,False
13.2151971,77.560807,Bangalore Rural,Ragi,Low,Short,1,1,0.403642524,0.338546069,0.18111398,0.377333912,0.28122021,0.288128057,0.395207149,0.213799806,0.416722111,0.413132695,0.175242356,0.311671655,0.369683751,0.277349769,0.112210201,0.051136364,0.05488959,0.000981611,0.258885687,0.195370186,0.022342208,0.050547506,0.036076206,0.157959246,0.295825771,0.149818559,0.288069835,0.073399748,0.044965787,0.141618497,0.113012281,0.048495304,0.104349893,0.453696498,0.374977562,-0.000280348,0.02737696,-10.69734625,-9.754659096,-10.31966207,-8.469554546,-8.807627242,-7.396731076,-9.51693175,-12.35015044,-5.101948733,-6.906238576,-10.66333541,-7.498067333,-7.612623524,-8.502366512,-8.37988997,-18.05465126,-15.68807453,-16.84255937,-14.32779503,-14.66188462,-19.58830384,-19.48382912,-22.89997727,-15.26810321,-15.31383873,-16.23314248,-16.97836072,-14.3327444,-16.45453117,-10.90469017,2,False
13.2152066,77.5608168,Bangalore Rural,Ragi,Low,Short,1,1,0.356746765,0.34334471,0.186743623,0.442052222,0.31920138,0.307781113,0.359197908,0.193234239,0.354270759,0.2425135,0.159223667,0.233457596,0.222166499,0.189886481,0.103372892,0.053953306,0.055111485,-6.55e-05,0.211566265,0.169131833,0.016958681,0.058219942,0.038469326,0.155725191,0.430076068,0.162764457,0.32967033,0.078708491,0.043329532,0.137786755,0.111532146,0.070138355,0.11702662,0.337142857,0.285215794,-0.000561325,0.031016209,-10.69734625,-9.754659096,-8.51340358,-8.469554546,-8.807627242,-7.396731076,-9.51693175,-12.35015044,-5.101948733,-6.906238576,-10.66333541,-7.498067333,-7.612623524,-10.69359791,-8.37988997,-18.05465126,-15.68807453,-16.89404212,-14.32779503,-14.66188462,-19.58830384,-19.48382912,-22.89997727,-15.26810321,-15.31383873,-16.23314248,-16.97836072,-14.3327444,-12.96342769,-10.90469017,2,False
13.2154209,77.4780393,Bangalore Rural,Ragi,Low,Short,1,1,0.181711606,0.119288119,0.097932288,0.149023039,0.121246459,0.143853999,0.039699571,0.163366337,0.204531152,0.258834766,0.157686387,0.317350914,0.303379416,0.268880208,0.05097116,0.052936911,0.05950783,0.004553554,0.260759494,0.19558784,0.013180801,0.01214856,0.035123367,0.143415906,0.269684617,0.250504468,0.082052495,0.070811744,0.057406243,0.153821452,0.112136906,0.309138043,0.020400593,0.136058893,0.025687934,0.620992638,0.041396661,-15.8182065,-14.60254719,-12.34118235,-8.530646089,-4.67867911,-9.893536138,-11.53038888,-8.564880221,-5.112170046,-4.753204438,-11.16205019,-8.241619623,-10.20623868,-9.522343217,-10.85369011,-19.38137341,-19.16409184,-18.99368619,-17.12611554,-17.13120799,-17.10968582,-20.52172286,-18.80498592,-17.23691674,-17.43666228,-16.09565487,-15.37551082,-12.68856576,-20.52388575,-16.43996762,2,False
13.2155714,77.5305132,Bangalore Rural,Banana,Long,Tall,3,3,0.234491634,0.205250057,0.133320087,0.252388135,0.213909378,0.215056901,0.019208868,0.280178838,0.31075028,0.388209726,0.196478591,0.450087566,0.472386059,0.175,0.074068946,0.050590551,0.051403986,-0.001500033,0.288060364,0.073310251,0.014845257,0.041161223,0.036247335,0.148142532,0.507955355,0.005803011,0.043180563,0.070281353,0.034859989,0.153399792,0.458778626,0.280615263,0.043691626,0.49015748,0.005450668,0.016419556,0.035902586,-10.52091902,-11.38858811,-11.24206204,-7.298429488,-5.740023185,-9.902673122,-9.259774805,-6.307592855,-7.935962263,-10.07204763,-8.835143019,-5.006760261,-6.007536295,-7.088568435,-10.64594929,-21.82099598,-17.68185198,-16.15788171,-11.73636384,-18.14476583,-14.3277385,-16.09652408,-15.1914163,-18.35417313,-18.32045306,-12.08948416,-15.83247923,-17.81703274,-13.51999807,-13.9160806,1,False
13.2157483,77.5502883,Bangalore Rural,Coconut,Long,Tall,3,3,0.193422405,0.201529465,0.130252101,0.235955056,0.205846529,0.232819441,0.269306497,0.269536734,0.26111395,0.271361989,0.159063864,0.144544432,0.194370685,0.207303974,0.068585261,0.04153172,0.054036598,-0.004124926,0.172871805,0.028688946,0.01064396,0.033874802,0.02950755,0.174709349,0.170493405,0.037611477,0.082461281,0.063692854,0.034549408,0.138124815,0.025382218,0.032258065,0.07002491,0.405511111,0.066769843,-0.022173802,0.037960521,-10.41644211,-10.44851404,-11.28530062,-8.399751121,-11.59094252,-9.915955797,-11.6695122,-15.50724793,-12.84750733,-9.431878312,-12.08454375,-8.346861785,-10.02524403,-8.544584906,-12.64036037,-16.28976354,-20.070152,-20.82165753,-17.58371228,-16.21612009,-19.70671737,-19.79101675,-19.54695104,-13.482837,-16.51584669,-25.26586952,-12.48239035,-15.22188984,-15.58795703,-12.57358103,1,False
13.2158228,77.5315915,Bangalore Rural,Maize,Medium,Medium,2,2,0.198807157,0.212257774,0.136185243,0.269172932,0.18849153,0.221637427,0.014849385,0.277890467,0.242344707,0.302228047,0.171065888,0.249787355,0.176281018,0.143681477,0.065164694,0.045328583,0.054878049,0.000975356,0.222761971,0.103095421,0.007128747,0.042002897,0.035451375,0.150839695,0.225552826,0.019186382,0.022383664,0.064383562,0.018760266,0.150558451,0.398303413,0.087015329,0.061325333,0.337370242,0.013352523,-0.001507307,0.038574178,-11.00980313,-12.14749204,-10.45271916,-6.63917282,-7.486759409,-6.719375557,-8.124914683,-8.543848536,-9.032522447,-11.20744628,-9.265541322,-6.164906425,-6.95107148,-8.172836096,-6.595420623,-16.43920967,-17.78112498,-19.73260159,-18.69261491,-19.47744394,-15.29149438,-19.33811208,-18.4309647,-17.01211365,-12.80263042,-14.93186025,-18.28251705,-12.67819031,-17.1653632,-14.91593982,1,False
