Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_duration,Correct
Fruits,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.25023371,0.209659278,0.246778369,0.204672366,0.136250168,0.069547065,0.041680276,0.087718643,0.290879846,0.056453317,0.326172471,0.340109229,-9.782571077,-10.84164521,-9.968610102,-7.291334491,-9.66007893,-7.31068059,-9.551912789,-11.23082139,-12.64312418,-10.46100778,-10.44264087,-12.04057136,-7.666439719,-9.404566516,-9.174817568,-17.27913145,-17.74184577,-21.25877614,-14.6870268,-19.04696747,-22.94578439,-22.92094982,-20.48691071,-17.46595134,-17.01201567,-22.62153431,-16.77407682,-14.05831475,-19.45528114,-16.85639875,1,False
Fruits,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.225661382,0.163650781,0.127307564,0.221090972,0.144709021,0.064207993,0.046942182,0.352464527,0.206665253,0.06086598,0.229791597,0.338091254,-10.15870035,-6.206520326,-10.31875591,-6.964934112,-9.308336305,-6.713636494,-8.545104282,-6.154902818,-5.765946138,-5.630509582,-6.654604988,-6.457520242,-6.689084556,-8.664350877,-5.861347054,-15.6086494,-17.83688833,-12.11252164,-11.77523569,-14.33888424,-9.971072174,-14.67848165,-13.8603653,-14.63575743,-22.12496566,-12.66665467,-14.92611789,-12.19593003,-17.05933415,-13.33497855,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.254181683,0.247820437,0.300283074,0.315140069,0.152752355,0.145736203,0.049954519,0.299122959,0.040066842,0.208857149,0.364054888,0.276146561,-9.067558023,-7.840382486,-6.161126269,-4.065364108,-8.612593345,-10.69917146,-8.47207841,-8.619004742,-8.149591727,-9.668628111,-10.35337011,-7.450776906,-8.454549535,-8.60662147,-5.827798134,-17.69409752,-20.0462865,-13.50718735,-21.51302174,-15.30221008,-15.64726133,-15.26166118,-22.96301838,-16.95254531,-12.32833049,-15.11310764,-13.78085545,-15.22260736,-15.12977262,-17.45731305,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.254181683,0.247820437,0.300283074,0.315140069,0.152752355,0.145736203,0.049954519,0.299122959,0.040066842,0.208857149,0.364054888,0.276146561,-8.740089416,-6.117931428,-5.329296937,-4.065364108,-7.91833225,-10.69917146,-8.409374173,-7.713862259,-6.84877586,-11.20946141,-5.311156481,-6.833649706,-8.454549535,-9.182380653,-5.646770847,-17.14217027,-18.81519267,-14.0211876,-21.51302174,-14.81536563,-15.64726133,-17.36256214,-20.27879974,-15.71226448,-13.84097913,-17.38755223,-14.47738426,-15.22260736,-15.17641773,-16.70026584,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.224517912,0.247368857,0.338363379,0.364594042,0.289499998,0.139401183,0.043907329,0.362132967,0.340637535,0.034394585,0.387387574,0.427731931,-13.21699232,-10.27008635,-9.491910166,-9.114783731,-6.438268666,-6.132648928,-6.666365234,-8.694597988,-5.507772992,-6.449494998,-7.839139711,-5.967760647,-9.002771312,-7.441237478,-5.613016837,-18.44960601,-18.36358639,-16.77275728,-16.29750086,-16.27765136,-15.5494818,-17.67790054,-13.69922097,-16.92632993,-18.55943601,-18.07751633,-15.7352538,-11.41807486,-16.79741563,-14.48350188,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.410396069,0.322538555,0.490150303,0.479198664,0.303686976,0.093585461,0.051542778,0.362985611,0.197273446,0.031561282,0.449486583,0.377275407,-8.605216384,-12.4598732,-10.97538738,-3.727933703,-6.762912272,-5.675303316,-10.66773463,-12.39297548,-8.608169798,-9.812904452,-7.909377052,-4.029720231,-4.498831299,-10.32251794,-6.38627333,-17.42690005,-14.98661518,-20.06153458,-15.05361544,-14.28390009,-16.22253249,-17.17851624,-17.55506871,-19.65222478,-17.15018654,-16.26620763,-12.58121426,-13.57784885,-14.71264387,-16.15000292,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.338177383,0.267016053,0.3682881,0.526634037,0.191235319,0.085706174,0.060900353,0.347774148,0.187369,0.026963852,0.423774123,0.298346341,-10.86029191,-13.93325971,-7.190757817,-6.965608198,-11.39988828,-8.208794378,-10.61696572,-9.641673222,-10.60786031,-10.36311718,-13.91340035,-6.510445191,-8.78458534,-10.66371843,-8.792175627,-16.6269163,-15.26250297,-16.50397061,-14.5140657,-15.41047658,-14.99632838,-21.0496474,-19.21261531,-18.55273294,-14.25077384,-16.44938871,-16.3700844,-13.17043162,-18.27709376,-17.89226307,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.313884586,0.293763518,0.247970089,0.415242255,0.087000795,0.076262251,0.042010896,0.572872281,0.098892651,0.026714092,0.428184658,0.285536647,-6.425624934,-9.402296622,-7.16777882,-8.99992414,-8.612202643,-4.092692671,-7.233498203,-6.741639576,-7.13047386,-7.192968051,-6.527622602,-10.41240978,-5.385174676,-11.07569001,-6.522492722,-21.54949416,-17.85685635,-19.78014865,-18.70424436,-17.26540814,-13.19457703,-12.88691707,-15.20637618,-16.01111298,-16.63219375,-14.12538859,-14.42751195,-15.12191962,-21.69609228,-15.62775505,2,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.443455607,0.426961362,0.468372792,0.332948148,0.077133469,0.142586261,0.030300714,0.636416078,0.094451807,0.024517106,0.594903708,0.254333675,-8.435529919,-10.56789221,-7.634094065,-7.353112735,-7.294483963,-6.921323257,-11.05428491,-10.65964417,-8.066460472,-7.630700902,-7.55116223,-6.837988321,-9.677892031,-7.001451915,-6.82662318,-16.56334076,-21.34942134,-14.24211898,-13.90814149,-18.09984953,-17.01462733,-15.24226185,-16.61158611,-15.28629862,-12.62789872,-15.28509489,-12.69456698,-14.11825081,-12.47161211,-14.25580944,2,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.295280278,0.363122016,0.452145159,0.404523224,0.0769182,0.072420888,0.024985675,0.258008391,0.229575267,0.026438745,0.454653054,0.096231982,-10.40804324,-10.81283074,-8.416654808,-8.60484465,-11.97861288,-10.71751893,-8.3333744,-9.462527095,-16.10370208,-10.92121446,-7.594288584,-7.821225932,-5.030691008,-6.728615055,-7.578204828,-16.45840437,-12.06006528,-12.61608219,-14.78744411,-11.25809922,-12.14737851,-14.29021148,-15.57981724,-13.0013487,-16.04277463,-23.1586395,-19.7006976,-14.5864252,-15.84081745,-17.66764047,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23264195,0.234536156,0.238221392,0.310495555,0.082613446,0.071063787,0.026153693,0.356872082,0.21392545,0.03342152,0.500645638,0.156341672,-9.376820148,-10.09974669,-12.61460181,-7.607868746,-5.649557731,-9.688813072,-8.297643407,-7.610457883,-7.619969352,-6.142622113,-10.32937348,-6.069729534,-11.44668987,-8.203751212,-8.82549179,-21.33972226,-18.19869616,-15.93357121,-14.27693552,-16.04238925,-15.82440875,-14.19836043,-15.94533741,-14.33704498,-17.45183634,-17.61026331,-15.56730273,-13.34745978,-16.74743782,-15.96544781,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.348421276,0.339910507,0.443287969,0.295676291,0.090147726,0.057051975,0.02329942,0.620345831,0.327219333,0.034092836,0.581682742,0.266539782,-8.952054236,-9.436442666,-10.16435146,-5.295681371,-6.971323956,-9.006317846,-6.052733749,-7.652565395,-7.864933363,-5.761664474,-8.603009912,-7.633426779,-6.642456196,-6.98293316,-5.527037762,-19.46293496,-16.02958023,-21.26386024,-13.79806625,-11.13134135,-12.79466265,-12.78071899,-17.49594369,-12.00685536,-13.68618248,-15.24220424,-13.91926909,-17.26937667,-14.58030776,-12.84978561,2,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.334497094,0.344993293,0.418473423,0.272613734,0.108958706,0.055975769,0.024537057,0.524014354,0.278020699,0.032027043,0.540752649,0.283923,-8.726924969,-8.743600224,-11.30205445,-10.11218608,-8.384326002,-6.507457562,-7.061894729,-9.117270986,-5.972499338,-7.458997512,-6.317218384,-9.368233423,-8.885272753,-7.683069054,-6.831048055,-17.72093882,-14.49100848,-17.93450038,-15.44112609,-12.19996153,-17.14294157,-14.82483572,-14.93009984,-14.09957588,-15.49187919,-12.67435188,-17.2488282,-13.98171962,-14.60435624,-13.3392099,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.334497094,0.344993293,0.418473423,0.272613734,0.108958706,0.055975769,0.024537057,0.524014354,0.278020699,0.032027043,0.540752649,0.283923,-8.726924969,-8.743600224,-10.2383159,-10.11218608,-8.384326002,-5.596410256,-7.061894729,-7.869431811,-5.972499338,-7.458997512,-6.317218384,-9.368233423,-8.885272753,-8.125992728,-6.831048055,-17.72093882,-14.49100848,-17.69017722,-15.44112609,-12.19996153,-17.01486653,-14.82483572,-13.66459935,-14.09957588,-15.49187919,-12.67435188,-17.2488282,-13.98171962,-14.89300859,-13.3392099,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.136409059,0.143786818,0.19104512,0.269458026,0.172825292,0.049901482,0.025045266,0.285486281,0.430281073,0.027524354,0.370863259,0.309401393,-10.07316534,-8.750984696,-14.67353622,-8.166492282,-7.43035984,-6.540903976,-12.33060435,-10.33212153,-11.32117707,-8.149863489,-11.70986997,-7.7804253,-10.19000046,-9.244143101,-7.411991032,-21.70266075,-19.91473377,-20.06946354,-16.55163886,-20.93701196,-12.74568133,-18.97701729,-18.4517868,-14.05024436,-17.90715333,-14.57929947,-16.4862413,-14.03520411,-12.01259498,-9.335164908,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.136409059,0.143786818,0.19104512,0.269458026,0.172825292,0.049901482,0.025045266,0.285486281,0.430281073,0.027524354,0.370863259,0.309401393,-12.49470805,-10.01564671,-14.67353622,-8.166492282,-7.43035984,-7.434792685,-12.33060435,-8.52569035,-11.32117707,-8.149863489,-11.70986997,-7.047335644,-10.19000046,-9.244143101,-8.566436066,-23.95057375,-17.11993153,-20.06946354,-16.55163886,-20.93701196,-13.95349938,-18.97701729,-17.85227727,-14.05024436,-17.90715333,-14.57929947,-13.23184545,-14.03520411,-12.01259498,-9.972367715,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.234032616,0.20511511,0.224418283,0.263314009,0.202486143,0.071578629,0.028339278,0.12120004,0.403876185,0.035347119,0.479468673,0.289123952,-8.875886258,-8.319142947,-7.210057657,-7.602092975,-5.631664452,-8.76472683,-9.564643424,-6.82002216,-8.147832239,-9.199581535,-7.654243813,-8.306024265,-4.007151214,-10.04805419,-6.40562311,-15.11904814,-14.78247761,-14.52307644,-15.69343151,-14.57654095,-17.57629627,-21.29109497,-12.94371936,-14.29993419,-14.91941473,-16.33632914,-14.60285347,-11.77960743,-12.32960807,-15.58503815,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.271328539,0.269466639,0.323473275,0.2162112,0.173044741,0.074022099,0.025919352,0.120659545,0.288259745,0.029330824,0.297977448,0.215782166,-6.311671853,-11.42577919,-7.728021944,-8.264857524,-6.402674197,-6.41913837,-6.489211767,-11.9304412,-12.04544202,-11.53154662,-11.36367866,-8.259652205,-7.249474059,-6.27036911,-4.379575456,-14.52524158,-17.66899109,-15.57525466,-11.08369827,-15.52605926,-14.15226172,-15.82488012,-13.31422316,-19.25695298,-16.53195904,-17.93246918,-17.55542992,-14.5680579,-17.40958675,-14.96771882,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.421600461,0.356936693,0.559710979,0.259024054,0.11702241,0.106823057,0.0246251,0.175428867,0.457129508,0.034641795,0.575721741,0.361093014,-10.6163209,-9.472313899,-9.27290866,-5.112838741,-5.653180263,-6.660134249,-8.589297884,-9.747201487,-9.234205312,-8.877589614,-8.075591709,-5.413325835,-7.06270447,-8.26816413,-3.018582558,-13.67112396,-15.60947938,-18.97447797,-10.86027021,-13.21933546,-14.54243085,-18.84159848,-14.24404313,-12.30379423,-14.96710236,-18.78655569,-15.64046183,-13.65652786,-13.34003754,-16.60155502,2,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.201916933,0.171561718,0.144617811,0.159547806,0.082582206,0.097149931,0.037057623,0.114713848,0.27086246,0.063058794,0.279455602,0.391199589,-8.25700098,-9.280647406,-8.340963656,-1.47864033,-3.741642963,-7.427590392,-10.26269767,-8.323948016,-11.72797618,-5.458686399,-7.512548601,-10.30912482,-4.791210647,-7.406388252,-8.043499076,-15.90435223,-15.58095315,-15.48634782,-16.7227356,-13.79176002,-14.47467116,-16.53962051,-18.39149145,-13.74570719,-14.25007856,-15.3306907,-17.27323313,-15.96494272,-18.22964293,-12.43842591,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.169115469,0.17772761,0.136266708,0.192077875,0.106999405,0.018768821,0.079509072,0.100011088,0.126660973,0.109522656,0.28863579,0.180161834,-14.24937565,-14.76079585,-13.84978272,-8.937664818,-11.34426035,-12.11787126,-11.98236989,-9.128391282,-8.812841719,-12.5254371,-12.05182451,-10.12570527,-13.11813448,-8.691612522,-12.21031747,-26.70534028,-26.88978195,-20.95720262,-15.56818404,-17.16476266,-20.44755136,-23.82541176,-21.71098474,-21.2732624,-23.76060356,-22.01806797,-15.8608908,-17.04266988,-15.54683382,-15.21375712,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.277507842,0.423208833,0.29903248,0.296242505,0.220847383,0.047502272,0.047490485,0.184291676,0.1410909,0.047658071,0.267590165,0.278497338,-7.23432997,-10.99791488,-8.684963076,-3.945220436,-7.368045882,-8.644551673,-4.924875789,-10.22366568,-9.257065802,-9.620608456,-9.867893795,-7.257331966,-6.636544564,-3.925429941,-5.008626667,-13.35694549,-14.89701425,-13.62701057,-11.06663271,-14.05346051,-14.05468426,-12.6158725,-11.71582317,-20.30422886,-19.5788774,-16.23780914,-14.36363728,-18.82570925,-14.30023771,-16.53857737,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.167095244,0.178564489,0.133021787,0.149121612,0.144672841,0.068119884,0.044242647,0.116455659,0.086776473,0.057097286,0.223838896,0.284905255,-7.414067403,-6.299726509,-9.164298575,-6.311741885,-8.146104291,-8.646727703,-7.483463434,-6.104620481,-9.681620339,-6.643700203,-6.207904419,-5.902161256,-6.127017607,-8.32640757,-4.547849556,-19.88347786,-17.26873829,-25.96882687,-16.11214029,-14.82100013,-18.72125446,-19.87619899,-16.81789097,-18.30611036,-19.37466347,-21.73386546,-14.3147805,-14.57861271,-14.82972192,-12.64377184,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.167095244,0.178564489,0.133021787,0.149121612,0.144672841,0.068119884,0.044242647,0.116455659,0.086776473,0.057097286,0.223838896,0.284905255,-7.414067403,-6.299726509,-7.616112103,-6.311741885,-8.146104291,-8.646727703,-7.483463434,-6.104620481,-9.681620339,-6.643700203,-6.207904419,-5.902161256,-6.127017607,-10.09601721,-4.547849556,-19.88347786,-17.26873829,-24.37753171,-16.11214029,-14.82100013,-18.72125446,-19.87619899,-16.81789097,-18.30611036,-19.37466347,-21.73386546,-14.3147805,-14.57861271,-13.38014861,-12.64377184,1,False
Grapes,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.150445104,0.206198156,0.227482945,0.288451761,0.074918754,0.014940613,0.113426656,0.445338756,0.192288682,0.097147301,0.27457884,0.075621054,-16.01712023,-10.5070736,-11.3019003,-4.334723972,-8.038062477,-11.71495527,-10.14957243,-9.42769482,-8.475462852,-5.603391396,-6.989943637,-8.024954044,-5.022638814,-8.731163403,-7.503036547,-18.21362525,-15.97401319,-16.89292889,-12.77267517,-15.90187366,-13.61608732,-22.34605212,-11.83067649,-11.61735201,-17.55387105,-13.3455215,-14.15760444,-14.15979591,-26.07785943,-14.35216964,1,False
Grapes Seedless,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.330542833,0.290502369,0.372691393,0.371593684,0.127592698,0.048107162,0.087854534,0.43914026,0.446506381,0.099873535,0.568758905,0.236359179,-8.529940218,-7.423376715,-6.749078087,-6.876977382,-7.233444811,-8.280951399,-11.12510958,-11.42508984,-8.265755129,-8.195250017,-8.76587519,-9.384958494,-9.946268906,-10.41645422,-7.378925343,-12.98708732,-13.52504203,-19.73624769,-10.62139659,-13.02674236,-14.4712123,-18.26357931,-16.45287413,-15.98005746,-14.4760826,-17.36186277,-16.53911222,-10.64128177,-17.58758495,-16.81665638,1,False
Grapes Seedless,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.330542833,0.290502369,0.372691393,0.371593684,0.127592698,0.048107162,0.087854534,0.43914026,0.446506381,0.099873535,0.568758905,0.236359179,-8.529940218,-6.324023766,-9.814580571,-6.876977382,-7.233444811,-8.280951399,-11.12510958,-11.42508984,-8.265755129,-8.195250017,-9.801969301,-8.214960061,-9.946268906,-10.41645422,-7.378925343,-12.98708732,-12.61687193,-20.7472236,-10.62139659,-13.02674236,-14.4712123,-18.26357931,-16.45287413,-15.98005746,-14.4760826,-15.34692747,-15.91738306,-10.64128177,-17.58758495,-16.81665638,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.402514309,0.342075706,0.42175439,0.43262139,0.558319688,0.24559544,0.321954042,0.013254977,0.492622405,0.124014705,0.543400884,0.23943767,-7.614935604,-10.36397282,-13.58129469,-4.062614398,-9.562140005,-7.488295459,-8.145548588,-8.776312983,-11.71139278,-9.89581953,-11.27620702,-10.19178367,-9.741612709,-15.42833521,-6.077433945,-13.35439348,-12.14206238,-16.18249518,-8.066394962,-17.01294149,-16.15773243,-21.11881772,-15.37162984,-11.61472175,-14.4291912,-15.76774187,-17.81857642,-15.16855633,-14.01941641,-11.9937045,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.429951489,0.347212732,0.393846571,0.435433954,0.523468375,0.22965914,0.377614498,0.006381041,0.568140149,0.148330584,0.4156335,0.112879582,-7.877603819,-8.480092497,-12.80810606,-11.05365056,-6.863050304,-4.843840941,-9.45603839,-9.841236952,-11.95750824,-4.682403825,-8.17863945,-6.817340647,-7.906224253,-7.863852908,-12.98002685,-12.14949532,-19.31965454,-20.30002286,-12.85401489,-18.62883795,-12.51175533,-14.7614026,-18.81351557,-12.77909019,-15.8508517,-13.04337806,-12.20466467,-13.24952795,-15.20017662,-15.32824643,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.161911339,0.192368984,0.239268765,0.242320389,0.241762042,0.250955343,0.199012414,0.008413667,0.236521974,0.112549745,0.277134448,0.295304209,-10.58596479,-9.631698928,-14.11742444,-10.8548037,-11.4328545,-8.297831445,-15.08469878,-13.40146974,-11.67749334,-13.14662471,-9.537099637,-12.5127637,-7.959291323,-10.47875825,-8.753302631,-18.80219093,-19.01535079,-20.28404302,-18.33710813,-15.94106761,-14.83781014,-19.43786232,-17.45645773,-20.31006242,-17.54328242,-20.90630485,-23.79436012,-14.07361022,-18.59116099,-13.19146918,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.298258364,0.329661578,0.418664366,0.488868058,0.478770584,0.255963415,0.163842365,0.243245408,0.289933205,0.283661425,0.385156304,0.274259359,-10.10179138,-10.93942087,-9.507929136,-7.284775022,-8.477499707,-11.0294829,-11.20642861,-11.90791817,-11.36677501,-8.218985058,-6.456822117,-8.164320506,-8.907740233,-7.342121847,-6.676155054,-17.52149332,-16.88942291,-18.04366776,-12.90332936,-13.0304067,-14.43626966,-16.81680019,-16.10734258,-15.88279487,-20.38762644,-14.73188201,-17.34796028,-14.82845977,-13.0675162,-17.07193659,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.360839367,0.346970469,0.284793079,0.311633468,0.441107273,0.250748992,0.162852213,0.47164008,0.195330471,0.380870402,0.447474897,0.330926389,-9.005248744,-9.462013919,-11.65266864,-8.011705316,-9.932469285,-10.40211482,-10.56871577,-13.0157562,-18.1107338,-8.393339531,-10.9619228,-11.27889931,-7.224634886,-7.737017128,-10.28549965,-16.59093522,-13.84004601,-15.91838671,-13.50932076,-14.88218518,-14.57129813,-18.32481793,-20.54786226,-14.28121412,-15.37038273,-13.84935444,-15.82186997,-14.60500878,-16.89295025,-15.81599452,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.161597595,0.189287737,0.173641458,0.227192342,0.155433312,0.169739068,0.191291571,0.175513834,0.22306408,0.270614326,0.326488405,0.016481884,-16.5466205,-14.19729413,-15.12748968,-8.936720388,-13.76812083,-10.98302126,-11.87235181,-14.31606398,-9.967150934,-13.04355054,-9.977903356,-10.38229519,-4.835604546,-12.2677991,-4.904510619,-19.62188125,-15.80745916,-15.8161748,-10.70178958,-14.45234743,-13.14804733,-19.05026517,-19.88777985,-22.15085648,-17.05977271,-18.93536611,-17.64180795,-13.17270207,-18.24084379,-12.07499386,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.161597595,0.189287737,0.173641458,0.227192342,0.155433312,0.169739068,0.191291571,0.175513834,0.22306408,0.270614326,0.326488405,0.016481884,-16.5466205,-14.19729413,-12.8883131,-8.936720388,-13.76812083,-10.98302126,-11.87235181,-14.31606398,-9.967150934,-13.04355054,-9.977903356,-10.38229519,-4.835604546,-12.2677991,-5.256114606,-19.62188125,-15.80745916,-16.07496007,-10.70178958,-14.45234743,-13.14804733,-19.05026517,-19.88777985,-22.15085648,-17.05977271,-18.93536611,-17.64180795,-13.17270207,-18.24084379,-12.91843353,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.291271716,0.278894365,0.421149462,0.449243575,0.126035929,0.106821328,0.077953629,0.078106627,0.270457387,0.170030385,0.090190351,0.091798142,-15.25247595,-14.37452169,-8.791969819,-7.826015491,-8.746302592,-3.53812805,-12.61523401,-8.755190812,-11.28348133,-8.623009489,-8.769714029,-6.951088156,-5.568017483,-8.897543409,-7.437261987,-19.14674726,-15.54438259,-17.36549839,-13.20487048,-15.08615298,-17.63233984,-12.09385713,-16.03435087,-15.21174224,-17.49074309,-12.59544751,-14.80022005,-13.17288816,-19.29864777,-10.45066257,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.291271716,0.278894365,0.421149462,0.449243575,0.126035929,0.106821328,0.077953629,0.078106627,0.270457387,0.170030385,0.090190351,0.091798142,-15.25247595,-14.37452169,-8.951932729,-7.826015491,-8.746302592,-3.53812805,-12.61523401,-8.755190812,-11.28348133,-8.623009489,-8.769714029,-6.951088156,-5.568017483,-8.318615189,-8.88328714,-19.14674726,-15.54438259,-20.48928585,-13.20487048,-15.08615298,-17.63233984,-12.09385713,-16.03435087,-15.21174224,-17.49074309,-12.59544751,-14.80022005,-13.17288816,-15.28645847,-12.10118564,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.263905108,0.28166315,0.311664015,0.323540151,0.101096615,0.130132288,0.06088445,0.367449105,0.203523463,0.03959782,0.359348326,0.325954497,-12.74994264,-9.045685448,-11.4403624,-7.650907219,-9.50821228,-5.936626485,-6.199379345,-11.44734954,-9.378929799,-9.801939623,-7.507112101,-8.738876212,-7.610186881,-9.556608047,-9.851894699,-18.25653838,-18.3747944,-17.93373423,-14.20509266,-14.58862496,-13.37420205,-16.2908178,-15.17566491,-16.56344012,-13.6466948,-13.30846489,-13.74058233,-13.54371415,-16.85041882,-11.24698219,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.224150494,0.243112773,0.380912185,0.260068178,0.298169732,0.073616251,0.034628652,0.520649195,0.577406645,0.04192134,0.450489312,0.450489312,-11.45561541,-12.17365102,-11.54751291,-7.413777343,-9.039354167,-10.91313531,-10.41737351,-12.36434494,-12.10497381,-11.67024843,-9.329925009,-11.55642373,-9.777003635,-14.05931039,-7.688332178,-19.8435804,-25.86893897,-17.69333078,-20.68210638,-17.28802172,-15.04483047,-15.23045347,-15.96897355,-15.88564743,-17.10079019,-15.58436705,-17.42567193,-14.67636698,-12.41493333,-15.56650175,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.36091122,0.277987927,0.403650582,0.455965936,0.083800487,0.28830421,0.123572156,0.429720253,0.334495068,0.090857737,0.353104383,0.348601788,-13.51416482,-10.94644449,-12.55332468,-6.000261891,-6.224643261,-7.540470918,-12.13925649,-9.332338562,-8.267390655,-7.997207218,-9.234564754,-9.40680062,-9.971715074,-9.95294016,-9.251942932,-15.58266005,-19.58752288,-22.01782594,-11.57489465,-14.95832047,-17.58663119,-12.85133071,-17.89603729,-20.8872632,-15.29165743,-14.93627852,-16.29036397,-14.83367797,-14.33761025,-15.33073542,1,False
Guava,Long,Medium,Bangalore Rural,3,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.301281571,0.201448709,0.243623748,0.293084234,0.254068136,0.0831853,0.043082118,0.201613784,0.416098595,0.061544821,0.510421157,0.396428496,-8.135079111,-7.945962431,-10.29303042,-6.202057052,-6.046493546,-8.635933129,-5.734125099,-9.246122619,-7.22169675,-9.467349618,-7.573003462,-7.313466905,-6.209352487,-10.47856713,-10.44255416,-18.0718214,-17.84712103,-17.14212335,-15.01415155,-14.03170628,-12.70065334,-16.51287752,-18.58125298,-16.24048301,-20.4771297,-16.64342256,-16.62636012,-13.74448585,-13.49712525,-12.33055703,1,False
