Latitude,Longitude,Crop_Name,VV_0,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VH_0,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14
13.035472,77.7741777,Rose,-7.514759433,-11.58036617,-12.18209303,-7.335242814,-9.198913113,-14.16082183,-10.78690596,-11.32506985,-11.66406208,-8.788567571,-12.23790117,-10.64264008,-10.63049004,-13.63286417,-8.060397568,-16.28250324,-18.33861867,-13.84002485,-12.54193515,-14.98536506,-16.72535322,-16.69365017,-17.63635142,-22.04245509,-18.11827736,-14.99117717,-16.01772067,-12.38737689,-16.55861395,-12.67522168
13.0354759,77.7741085,Rose,-8.074591733,-11.78357616,-12.18209303,-8.860027047,-8.602122384,-13.86705815,-12.74737804,-10.22993147,-10.82201928,-11.01015507,-11.60452654,-10.58438458,-9.895798681,-13.39481192,-9.10509592,-15.31428174,-18.38570229,-13.84002485,-12.0701585,-13.67775686,-15.83407623,-18.34736954,-19.36870423,-24.95750402,-18.35825885,-16.25600989,-14.72308215,-13.26675581,-15.00722054,-15.5390901
13.0354777,77.7739783,Rose,-9.977996395,-10.71510494,-10.21921805,-7.151834449,-8.776081562,-11.19383464,-13.48391691,-10.8907272,-11.14307811,-13.16196978,-9.622206034,-11.20084503,-10.58286674,-11.81205052,-8.255380188,-15.37726916,-18.6410974,-18.13388895,-12.86224688,-13.30815507,-14.98878424,-20.60337434,-21.60540333,-22.77284221,-17.1994105,-17.03267692,-14.47024758,-13.50764595,-14.47633066,-18.25214258
13.0356952,77.7783989,Rose,-10.64671418,-7.625800805,-6.249526148,-8.278366813,-8.451154163,-9.173296366,-10.14578589,-14.31091311,-10.39327419,-9.034364017,-10.29622458,-7.796153408,-7.779834899,-12.50449423,-5.999438004,-22.49755773,-17.27476354,-16.38541587,-13.16719741,-15.26668255,-20.11963485,-16.47462936,-19.41369155,-14.32645857,-15.2663401,-17.91370213,-16.64759287,-13.25300132,-17.53244181,-11.4491995
13.0357011,77.7784217,Rose,-10.64671418,-7.625800805,-6.249526148,-8.278366813,-8.451154163,-9.173296366,-10.14578589,-14.31091311,-10.39327419,-9.034364017,-10.29622458,-7.796153408,-7.779834899,-12.99311298,-5.999438004,-22.49755773,-17.27476354,-16.38541587,-13.16719741,-15.26668255,-20.11963485,-16.47462936,-19.41369155,-14.32645857,-15.2663401,-17.91370213,-16.64759287,-13.25300132,-16.1768107,-11.4491995
13.0357121,77.7783812,Rose,-11.60968444,-7.625800805,-8.193864726,-8.278366813,-12.0110379,-9.173296366,-10.14578589,-14.31091311,-9.734067577,-9.034364017,-10.29622458,-7.27951859,-7.779834899,-12.99311298,-8.631237372,-20.59474225,-17.27476354,-18.37280736,-13.16719741,-17.02773862,-20.11963485,-16.47462936,-19.41369155,-15.68103492,-15.2663401,-17.91370213,-17.84749948,-13.25300132,-16.1768107,-15.36569088
13.03582,77.7776767,Rose,-9.59548497,-7.646321513,-11.48204152,-6.859455232,-8.655598493,-8.990818223,-9.381612084,-15.12536986,-8.458140858,-7.815694092,-8.940375113,-7.000930229,-8.258407427,-11.47684517,-8.725611682,-17.68565794,-20.89543101,-17.70633714,-15.07184377,-20.01097383,-17.69902609,-14.74509699,-15.7331406,-15.07767284,-14.48787441,-13.62758047,-16.7602901,-14.18273235,-22.53057513,-11.61107826
13.0358775,77.7783767,Rose,-12.05745787,-12.1028623,-10.84383586,-10.0131216,-12.06508696,-11.86082798,-9.01147918,-9.605667096,-9.82015824,-10.43920226,-14.88398854,-8.951178851,-7.633627179,-13.09094067,-7.798945015,-19.21259237,-18.70542433,-19.41747446,-16.66729682,-18.17222476,-21.44397301,-14.83923967,-14.85615966,-20.17894484,-14.47644811,-20.04986008,-14.27007596,-16.37706768,-16.09277947,-15.45503463
13.0359386,77.7783525,Rose,-12.29635156,-11.43032101,-10.14294488,-10.78810924,-12.06508696,-10.08741844,-10.45056027,-9.605667096,-14.51780337,-11.37285138,-14.88398854,-8.951178851,-8.510545581,-11.2850953,-8.094133131,-18.37764971,-18.50019483,-17.72956049,-16.19031711,-18.17222476,-22.99640173,-17.48976407,-14.85615966,-21.22970406,-17.73873995,-20.04986008,-14.27007596,-16.75021468,-15.92642493,-15.21315686
13.0360045,77.7744341,Sunflower,-12.10704087,-10.9105874,-9.097500514,-9.56456088,-9.450674647,-12.0546173,-13.19631973,-11.11085671,-10.52040466,-14.39138546,-12.18872281,-9.125886275,-11.45356782,-9.699855858,-11.48444278,-20.31144838,-19.47240939,-19.08122231,-19.4466116,-20.1033595,-17.9469188,-21.41556505,-16.71422022,-21.06885584,-21.94345974,-20.48281566,-20.68948027,-16.52175517,-16.05645064,-14.76646516
13.0360082,77.7783248,Cauliflower,-12.29635156,-13.96634821,-9.154707282,-14.52783274,-11.04663025,-10.08741844,-11.17448179,-9.820241441,-14.10750568,-13.45499684,-16.27765719,-10.42245682,-9.1551537,-9.457685646,-8.516874666,-18.37764971,-19.14133544,-19.93799853,-15.20380623,-17.45037762,-22.99640173,-17.28422224,-17.13063764,-20.85794826,-16.69902262,-16.42876578,-14.16550421,-16.06658064,-17.88815238,-17.72366792
13.0360107,77.7744294,Sunflower,-12.10704087,-10.9105874,-9.097500514,-9.56456088,-9.450674647,-12.0546173,-13.19631973,-11.11085671,-10.52040466,-14.39138546,-12.18872281,-9.442052632,-11.45356782,-9.699855858,-11.48444278,-20.31144838,-19.47240939,-19.08122231,-19.4466116,-20.1033595,-17.9469188,-21.41556505,-16.71422022,-21.06885584,-21.94345974,-20.48281566,-20.45857964,-16.52175517,-16.05645064,-14.76646516
13.0360265,77.7781118,Rose,-16.02299237,-13.26224123,-10.76767936,-8.639777989,-8.06759585,-7.186649839,-10.8906549,-9.498564873,-10.43670013,-9.00834044,-12.22060618,-12.23490386,-9.251726943,-10.10158994,-6.545363608,-16.78542511,-20.29364273,-12.81654569,-13.10440783,-17.88256588,-19.26687899,-20.5711525,-21.80386945,-19.60323664,-17.00529488,-21.64793938,-17.80575667,-17.97534994,-17.15967322,-12.32613218
13.0360299,77.7743783,Rose,-11.60207857,-8.826074516,-10.55190459,-10.06292551,-9.300199136,-11.73936246,-13.15631908,-11.86411362,-10.52040466,-11.36387976,-13.48229876,-9.442052632,-7.747478927,-10.48458644,-9.553519742,-19.3647392,-18.37283322,-17.2979084,-18.54273774,-17.60795521,-17.91267501,-22.15869751,-19.7148941,-21.06885584,-22.20447974,-23.70162423,-20.45857964,-14.85074681,-15.04017702,-12.60704006
13.0360354,77.7743564,Rose,-11.60207857,-8.826074516,-10.49099957,-10.06292551,-9.300199136,-11.73936246,-13.15631908,-11.86411362,-10.52040466,-11.36387976,-13.48229876,-9.442052632,-8.02964157,-14.40874357,-9.553519742,-19.3647392,-18.37283322,-16.10660981,-18.54273774,-17.60795521,-17.91267501,-22.15869751,-19.7148941,-21.06885584,-22.20447974,-23.70162423,-20.45857964,-15.20201972,-14.6801862,-12.60704006
13.036064,77.7780987,Rose,-16.02299237,-13.8335933,-10.76767936,-9.41938067,-8.485176795,-7.186649839,-9.133465535,-11.54708966,-10.43670013,-9.160432686,-9.116392285,-11.02203475,-8.400665852,-9.520081052,-6.545363608,-16.78542511,-18.76492514,-12.81654569,-12.91948322,-20.46865592,-19.26687899,-18.18656317,-22.07330315,-19.60323664,-19.32215589,-19.24099008,-18.58088627,-17.067021,-17.20926192,-12.32613218
13.0361436,77.7764497,Rose,-10.31417266,-11.41908639,-10.12167258,-6.135425333,-6.549200073,-8.940397423,-9.773291464,-10.67636269,-9.626109478,-14.23884683,-9.371595575,-9.781815251,-5.284995404,-11.33608602,-6.132150112,-17.6530559,-15.80895298,-15.51030168,-13.00913809,-15.22325229,-20.42814436,-16.30507579,-19.49564914,-20.37271446,-17.08556757,-14.30253896,-15.28452347,-15.80665546,-16.8822111,-21.36324637
13.0361476,77.7764569,Rose,-10.31417266,-8.943046005,-10.12167258,-6.135425333,-6.455015641,-8.940397423,-9.773291464,-10.67636269,-9.626109478,-14.23884683,-9.371595575,-9.781815251,-5.284995404,-11.33608602,-6.132150112,-17.6530559,-17.83659732,-15.51030168,-13.00913809,-14.7219845,-20.42814436,-16.30507579,-19.49564914,-20.37271446,-17.08556757,-14.30253896,-15.28452347,-15.80665546,-16.8822111,-21.36324637
13.0362455,77.7783245,Rose,-7.724433909,-10.77405725,-8.781741727,-12.87845867,-7.582165761,-8.477896253,-11.27605943,-8.366923121,-13.77281471,-10.4628792,-9.344025006,-8.236401104,-10.39875957,-9.346798002,-7.20899671,-18.05117672,-15.681652,-24.27650483,-16.15863821,-15.18632575,-15.76534034,-16.13486374,-18.09909857,-16.60312881,-16.25921732,-14.04015528,-14.45048925,-16.09740862,-18.7105736,-19.66384415
13.0362576,77.7764711,Rose,-9.749887537,-6.942530735,-10.30633225,-4.911349492,-7.06873275,-7.924754879,-10.42265368,-7.279356364,-9.341834356,-10.64120713,-6.030650112,-5.810635436,-4.458289124,-9.523492718,-6.753175486,-19.35182258,-17.67266783,-16.3082284,-13.89646969,-18.95611028,-21.1039313,-19.98646344,-15.85342741,-16.69283794,-17.49530339,-16.58966278,-14.63934851,-16.46635618,-17.92558647,-19.29957432
13.0362593,77.7783182,Rose,-7.724433909,-10.77405725,-11.47513518,-12.87845867,-7.582165761,-8.477896253,-11.27605943,-8.366923121,-13.77281471,-10.4628792,-9.344025006,-8.236401104,-10.39875957,-9.346798002,-5.758205237,-18.05117672,-15.681652,-22.92544343,-16.15863821,-15.18632575,-15.76534034,-16.13486374,-18.09909857,-16.60312881,-16.25921732,-14.04015528,-14.45048925,-16.09740862,-18.7105736,-17.17600513
13.0363056,77.7764401,Rose,-9.364403413,-6.942530735,-7.023034099,-5.997614569,-8.931643041,-7.07252187,-10.42265368,-7.279356364,-10.75602323,-12.30404861,-8.605976849,-8.240488325,-7.528644816,-8.000880913,-6.103244375,-17.8088268,-17.67266783,-18.85093579,-15.8470036,-19.29247396,-18.55440998,-19.98646344,-15.85342741,-17.56911798,-17.84958006,-15.41083396,-14.04635033,-13.62153545,-20.12621391,-17.85410201
13.0363495,77.7765075,Eucalyptus,-9.561996369,-6.679920251,-8.173240196,-5.500693427,-6.553655359,-7.07252187,-13.51049696,-7.727243051,-10.52979222,-9.645450174,-6.095705303,-5.963071059,-5.777171977,-7.213783749,-6.103244375,-19.76056823,-23.03024562,-15.33431975,-14.55945822,-15.29379405,-18.55440998,-20.27057043,-17.3945669,-16.4146404,-17.47003252,-17.39939884,-15.62992493,-17.04428211,-18.05033756,-17.85410201
13.0363599,77.7766603,Rose,-8.821676864,-14.55673171,-9.702834278,-7.458965428,-7.511455648,-10.33662342,-10.26297268,-9.568223582,-12.14554882,-8.442130275,-8.264581074,-6.890522281,-11.2141359,-9.353071883,-9.022994247,-15.39150734,-13.07569299,-15.61214877,-15.17035333,-16.43298252,-17.13860798,-16.40714267,-17.88372057,-22.54569302,-16.1582885,-18.32077425,-16.12812729,-18.7908045,-20.98077795,-18.27944107
13.0364037,77.7764976,Eucalyptus,-9.561996369,-6.679920251,-5.827157343,-8.154745838,-6.553655359,-7.625552442,-13.51049696,-7.727243051,-12.13938437,-9.645450174,-6.095705303,-5.963071059,-9.250319875,-7.806761545,-4.756686752,-19.76056823,-23.03024562,-19.87722786,-13.86402354,-15.29379405,-15.2456905,-20.27057043,-17.3945669,-15.15694798,-17.47003252,-17.39939884,-15.62992493,-17.91037,-22.53357819,-17.45802346
13.0364039,77.7764282,Rose,-8.061099426,-7.992462429,-5.827157343,-9.031655029,-7.677070789,-8.51163784,-10.7176636,-7.727243051,-11.45296598,-10.20249464,-9.348903422,-7.978760062,-10.41581927,-7.806761545,-5.694939865,-18.95851699,-22.03028734,-19.87722786,-16.05902295,-15.70510404,-14.38536817,-18.0227621,-17.3945669,-16.80122916,-20.46323864,-16.16166352,-13.78837151,-13.20610345,-22.53357819,-17.38471489
13.0364085,77.7765145,Rose,-8.867527074,-6.679920251,-7.212224947,-8.154745838,-6.553655359,-7.625552442,-13.51049696,-8.772154171,-12.13938437,-9.645450174,-6.095705303,-5.963071059,-9.250319875,-8.163496618,-4.756686752,-19.14958023,-23.03024562,-17.39668746,-13.86402354,-15.29379405,-15.2456905,-20.27057043,-18.77773443,-15.15694798,-17.47003252,-17.39939884,-15.62992493,-17.91037,-20.91122414,-17.45802346
13.0364145,77.7765471,Rose,-8.867527074,-8.800182731,-7.212224947,-7.518113971,-6.553655359,-8.425295306,-12.23141042,-8.772154171,-12.13938437,-10.2461395,-6.63741361,-7.915308291,-12.27807442,-8.163496618,-5.558113232,-19.14958023,-18.42522348,-17.39668746,-13.74088554,-15.29379405,-14.26750571,-17.22772403,-18.77773443,-15.15694798,-15.38760281,-19.64216256,-15.70739601,-20.87047085,-20.91122414,-18.1865717
13.0364412,77.7764155,Rose,-8.128571457,-8.802639566,-5.827157343,-9.031655029,-6.243204515,-8.51163784,-9.696331518,-9.378792657,-11.45296598,-8.301068294,-9.724220977,-8.799851363,-10.41581927,-7.806761545,-5.694939865,-22.36742027,-18.48573683,-19.87722786,-16.05902295,-13.79167442,-14.38536817,-18.45336185,-17.76678083,-16.80122916,-21.29780834,-18.5556964,-13.92693126,-13.20610345,-22.53357819,-17.38471489
13.0364501,77.776467,Rose,-8.867527074,-9.334677112,-8.249260247,-8.154745838,-6.836534033,-7.625552442,-13.23725235,-9.21373995,-12.13938437,-9.124727024,-7.190760528,-7.915308291,-9.250319875,-8.111902598,-4.756686752,-19.14958023,-20.3313157,-19.01632847,-13.86402354,-14.59501652,-15.2456905,-17.06490562,-19.83043437,-15.15694798,-16.16986859,-20.92430632,-15.70739601,-17.91037,-22.72101181,-17.45802346
13.0364542,77.7765151,Rose,-8.867527074,-9.334677112,-9.784185035,-8.154745838,-6.836534033,-7.625552442,-13.23725235,-9.616287827,-12.13938437,-9.124727024,-7.190760528,-7.915308291,-9.250319875,-10.70915661,-4.440132977,-19.14958023,-20.3313157,-17.05011768,-13.86402354,-14.59501652,-15.2456905,-17.06490562,-19.80275887,-15.15694798,-16.16986859,-20.92430632,-15.70739601,-17.91037,-22.74660588,-17.82413703
13.0364554,77.7765485,Rose,-8.867527074,-12.11981426,-9.784185035,-7.518113971,-6.836534033,-8.425295306,-11.60740877,-9.616287827,-12.13938437,-10.57858329,-7.070472618,-7.915308291,-12.27807442,-10.70915661,-6.275179581,-19.14958023,-23.08591091,-17.05011768,-13.74088554,-14.59501652,-14.26750571,-14.99322762,-19.80275887,-15.15694798,-14.51712534,-25.0633292,-15.70739601,-20.87047085,-22.74660588,-18.20083495
13.0364602,77.7766181,Rose,-12.46138207,-12.11981426,-11.10742804,-7.518113971,-6.649288589,-9.641199807,-11.60740877,-9.720826707,-13.53428701,-10.57858329,-7.070472618,-8.200291866,-12.27807442,-11.97142038,-9.589437297,-15.95412766,-23.08591091,-16.70170283,-13.74088554,-16.20689731,-15.62228299,-14.99322762,-18.34187189,-15.92589998,-14.51712534,-25.0633292,-15.59943458,-20.87047085,-22.67374433,-19.92747989
13.0365044,77.7765687,Rose,-13.91251208,-12.11981426,-9.784185035,-9.470697178,-6.649288589,-9.37771755,-11.60740877,-9.616287827,-13.73363383,-10.57858329,-7.070472618,-9.571017193,-15.86987632,-10.70915661,-6.275179581,-17.48316181,-23.08591091,-17.05011768,-10.71438665,-16.20689731,-11.76998354,-14.99322762,-19.80275887,-14.77645837,-14.51712534,-25.0633292,-14.93346821,-19.19885735,-22.74660588,-18.20083495
13.0365052,77.7765052,Rose,-11.46502903,-9.334677112,-9.784185035,-8.097405347,-6.836534033,-9.727769551,-13.23725235,-9.21373995,-11.79551295,-9.124727024,-7.190760528,-8.772693196,-12.63262286,-10.70915661,-4.440132977,-18.05931178,-20.3313157,-17.05011768,-12.86963985,-14.59501652,-12.80412365,-17.06490562,-19.83043437,-13.43090055,-16.16986859,-20.92430632,-15.06061888,-17.35936628,-22.74660588,-17.82413703
13.036511,77.7764914,Rose,-11.46502903,-13.1739424,-8.249260247,-8.097405347,-6.836534033,-9.727769551,-13.23725235,-9.21373995,-11.79551295,-9.124727024,-9.530327585,-8.772693196,-12.63262286,-8.111902598,-4.440132977,-18.05931178,-16.00831268,-19.01632847,-12.86963985,-14.59501652,-12.80412365,-17.06490562,-19.83043437,-13.43090055,-16.16986859,-19.14738403,-15.06061888,-17.35936628,-22.72101181,-17.82413703
13.0365118,77.7765807,Carrot,-13.91251208,-16.17827071,-9.784185035,-9.470697178,-6.649288589,-9.37771755,-11.60740877,-9.616287827,-13.73363383,-10.57858329,-8.551088063,-9.571017193,-15.86987632,-10.70915661,-6.275179581,-17.48316181,-16.78770744,-17.05011768,-10.71438665,-16.20689731,-11.76998354,-14.99322762,-19.80275887,-14.77645837,-14.51712534,-26.20431475,-14.93346821,-19.19885735,-22.74660588,-18.20083495
13.0365252,77.776477,Rose,-11.46502903,-13.1739424,-8.249260247,-8.097405347,-9.565382874,-9.727769551,-10.76305551,-9.630492793,-11.79551295,-8.504228459,-9.530327585,-8.772693196,-12.63262286,-8.111902598,-4.440132977,-18.05931178,-16.00831268,-19.01632847,-12.86963985,-15.78761139,-12.80412365,-15.27224569,-18.92915666,-13.43090055,-15.1446218,-19.14738403,-15.06061888,-17.35936628,-22.72101181,-17.82413703
13.0365369,77.7766109,Rose,-13.91251208,-16.17827071,-11.10742804,-9.470697178,-9.226333808,-9.37771755,-10.68259907,-11.12678779,-13.73363383,-9.997044763,-8.551088063,-9.571017193,-15.86987632,-15.48645912,-6.275179581,-17.48316181,-16.78770744,-16.70170283,-10.71438665,-18.97983502,-11.76998354,-13.90701323,-18.48598086,-14.77645837,-14.80751532,-26.20431475,-14.93346821,-19.19885735,-23.30435903,-18.20083495
13.0365516,77.7766025,Rose,-13.91251208,-16.17827071,-12.25600044,-9.470697178,-9.226333808,-9.37771755,-10.68259907,-11.80372338,-13.73363383,-9.997044763,-8.551088063,-9.571017193,-15.86987632,-15.48645912,-8.119220822,-17.48316181,-16.78770744,-18.06056153,-10.71438665,-18.97983502,-11.76998354,-13.90701323,-17.77240189,-14.77645837,-14.80751532,-26.20431475,-14.93346821,-19.19885735,-23.30435903,-18.15391292
13.0365851,77.777932,Rose,-11.01932723,-10.965993,-9.774225814,-2.886415206,-8.701732999,-6.802566374,-8.513959227,-8.38408645,-9.09167524,-13.06247655,-6.353734224,-11.14122695,-7.513325331,-11.29706718,-8.164009675,-16.6736088,-22.5751032,-17.01762808,-15.47133444,-14.90809961,-15.98747115,-16.50132906,-18.44948968,-15.27343442,-14.5176239,-22.91751229,-16.54034659,-12.50581665,-17.40001493,-12.47360794
13.0365968,77.7777613,Rose,-10.14936211,-10.02496609,-13.3992616,-7.949601894,-7.633638063,-12.92581494,-11.72363394,-8.714032282,-9.588030062,-10.68543151,-9.208836452,-13.66633919,-9.031894005,-13.64352089,-9.334124972,-18.86896348,-23.6910625,-19.54634763,-12.46703012,-15.55573378,-17.07397952,-17.36260137,-20.07821657,-17.45068299,-20.05213426,-20.63741529,-14.81560883,-14.76094741,-17.6474337,-12.56406787
13.0367192,77.7779262,Rose,-9.017320634,-11.49192095,-9.438274699,-4.864140715,-6.206518435,-8.632353802,-9.778716076,-13.08458001,-8.995141577,-6.315301433,-10.68203606,-12.80714315,-10.72933153,-11.64074457,-11.97640022,-17.4092348,-18.62517575,-17.82993839,-18.83643515,-16.25190855,-16.39723426,-16.83637746,-14.66076305,-17.77658186,-14.96924714,-16.60034861,-13.69229891,-14.94906529,-17.58753621,-15.04880796
13.0367251,77.7780184,Rose,-8.093267381,-9.982781762,-8.446228977,-8.142983393,-4.987384311,-8.773050795,-9.956533025,-13.84418781,-9.184310759,-8.129000482,-8.682499749,-12.58986651,-12.92708195,-10.44282324,-13.48700515,-18.71500141,-18.80100095,-17.61952484,-16.98989389,-17.25337768,-17.10352971,-17.05796654,-14.30561224,-19.37669527,-14.21733906,-17.41358095,-17.93845542,-15.48513684,-17.66058492,-15.3565909
13.0367382,77.7779648,Rose,-8.093267381,-11.49192095,-9.438274699,-5.736143253,-4.987384311,-8.632353802,-9.778716076,-13.08458001,-9.184310759,-6.315301433,-8.682499749,-12.58986651,-12.92708195,-11.64074457,-11.97640022,-18.71500141,-18.62517575,-17.82993839,-18.06117231,-17.25337768,-16.39723426,-16.83637746,-14.66076305,-19.37669527,-14.96924714,-17.41358095,-17.93845542,-15.48513684,-17.58753621,-15.04880796
13.0367413,77.7771532,Rose,-6.001076658,-10.20656918,-11.58349239,-8.248922521,-9.427353066,-9.867071193,-9.459198108,-10.72980616,-10.02852754,-8.298492705,-11.74806783,-9.442948531,-11.57683093,-12.09348822,-7.498639197,-15.78895206,-12.79857721,-17.74206461,-15.23149537,-16.20228567,-15.81166461,-20.80847752,-19.32871929,-19.18669005,-17.96956558,-16.75458771,-15.69803469,-16.44788464,-22.94437989,-19.22838331
13.0367804,77.7780238,Rose,-7.252677188,-10.7182469,-8.446228977,-8.142983393,-5.383958769,-9.708026926,-10.64614754,-13.50440197,-9.184310759,-6.889454055,-8.508297624,-11.40881159,-13.58453164,-10.44282324,-13.48700515,-20.20427714,-15.82638799,-17.61952484,-16.98989389,-18.91857007,-16.49187481,-14.63813719,-14.00491849,-19.37669527,-17.23482568,-19.86820478,-16.22900665,-15.58360037,-17.66058492,-15.3565909
13.0367886,77.7772166,Rose,-8.981588543,-11.42113619,-11.58349239,-10.60821986,-8.734867692,-9.293185467,-10.25753313,-12.46138122,-11.37442121,-7.449263058,-8.495680909,-8.258105822,-7.813055969,-12.09348822,-6.219980016,-16.77035358,-13.95043956,-17.74206461,-13.50315275,-17.13119461,-16.00088719,-17.25320835,-15.80111678,-18.48969175,-17.14148539,-16.84213595,-14.90114213,-15.5861602,-22.94437989,-15.35440207
13.0367918,77.7770955,Rose,-7.810656329,-10.39029142,-10.0982385,-8.248922521,-7.166876111,-8.157909501,-9.668574147,-11.31977765,-10.50289765,-8.178342057,-8.426572638,-10.23320108,-8.527467347,-13.30302784,-7.498639197,-14.86983979,-12.24283676,-18.72447,-15.23149537,-16.36421747,-18.18750768,-20.24963691,-17.32673721,-18.06456213,-17.65315863,-19.08307286,-16.32506868,-17.42132126,-21.60530353,-19.22838331
13.0368326,77.7773436,Rose,-10.38026038,-11.06775882,-12.21527272,-10.00541348,-8.489970848,-12.81632784,-10.70375439,-12.04566149,-12.08969043,-6.866999075,-7.995523477,-9.145070154,-5.752030806,-12.54826121,-5.59329267,-16.2485193,-15.70128006,-16.72262339,-11.24727714,-15.67142683,-17.05286768,-14.42510141,-14.70812721,-18.07369457,-18.08484597,-17.27501578,-18.33984852,-14.33418418,-17.53023103,-13.01563924
13.0369985,77.777355,Tamarind,-11.04424315,-8.54617054,-10.59246423,-6.979387613,-12.39239559,-10.46534207,-13.02438948,-11.23874773,-12.63844564,-6.599015595,-8.123429813,-7.886495662,-5.978115186,-9.759426719,-6.400648245,-16.36794081,-17.87840479,-19.88817757,-11.47448037,-13.33166724,-17.71807893,-14.48794035,-15.58021426,-17.22525222,-16.75765134,-20.0465645,-13.06619936,-14.04954757,-17.17898559,-13.58448917
13.0370005,77.7773454,Tamarind,-11.04424315,-8.54617054,-10.59246423,-6.979387613,-12.39239559,-10.46534207,-13.02438948,-11.42093826,-10.03018929,-6.599015595,-8.123429813,-7.886495662,-5.978115186,-9.759426719,-6.400648245,-16.36794081,-17.87840479,-19.88817757,-11.47448037,-13.33166724,-17.71807893,-14.48794035,-16.1590561,-15.90208399,-16.75765134,-20.0465645,-13.06619936,-14.04954757,-17.17898559,-13.58448917
13.0370514,77.7733424,Rose,-12.35711355,-9.647659862,-13.23931958,-7.808717487,-10.18411942,-11.89868635,-9.856269748,-14.00712581,-12.75542727,-12.2428609,-10.72847389,-9.741589538,-7.183109669,-10.94284161,-9.857165764,-24.90952855,-20.8891043,-20.54434522,-19.98173435,-20.80762544,-16.61010747,-18.04945365,-18.87933438,-21.07060737,-21.70321181,-16.91901524,-18.5146994,-13.41480222,-14.09360844,-15.17253729
13.0370864,77.7733836,Rose,-11.96606307,-9.716789944,-13.38332575,-7.808717487,-10.18411942,-10.29692613,-9.856269748,-14.00712581,-12.75542727,-12.2428609,-8.939095027,-10.66031692,-7.183109669,-14.30175954,-9.857165764,-21.35151228,-18.03882161,-29.11280749,-19.98173435,-20.80762544,-15.5581571,-18.04945365,-18.87933438,-21.07060737,-21.70321181,-17.72798388,-18.56686646,-13.41480222,-15.49295851,-15.17253729
13.0371459,77.7770776,Tamarind,-8.578317457,-7.93985309,-9.449924537,-7.387139649,-5.075623213,-5.843443125,-9.075159514,-9.036544089,-6.545624175,-6.231642776,-4.256346212,-11.1797611,-4.433717645,-12.31113288,-6.675850115,-12.86322302,-15.85270886,-18.34917433,-14.12807237,-13.25918157,-18.47060122,-16.11806565,-19.17260129,-15.61474848,-14.61980346,-11.3347007,-15.53789038,-12.80215355,-15.60910911,-10.63845398
13.0371531,77.7734049,Rose,-11.96606307,-11.60466513,-13.64225871,-7.417481072,-9.525796405,-11.94510577,-10.41438163,-9.840030773,-15.05384802,-11.37016811,-8.939095027,-10.66031692,-7.319514425,-13.00179013,-8.585844621,-21.35151228,-24.72533381,-23.8531865,-16.52255454,-18.44379968,-16.20086343,-19.47962954,-20.0971752,-21.61812606,-19.5780662,-17.72798388,-18.56686646,-13.26603915,-15.76878939,-15.1364109
13.037224,77.7772187,Rose,-8.346366025,-11.37952127,-7.58859026,-10.69210783,-11.51974529,-10.06586411,-10.11196229,-8.652326051,-10.58559598,-8.344688556,-9.772273798,-8.438212489,-9.603746547,-13.03708727,-6.220358919,-20.23694104,-20.47805841,-18.26474089,-13.30158539,-15.21408282,-15.16242853,-17.34014474,-16.28578843,-15.7482476,-15.44166497,-15.72618999,-17.36079298,-16.1510738,-13.38347349,-15.46951909
13.037229,77.7771984,Tamarind,-10.29843527,-11.37952127,-7.58859026,-10.69210783,-7.72560442,-10.06586411,-10.11196229,-8.652326051,-9.768544191,-8.344688556,-9.629436139,-7.063981081,-9.603746547,-13.03708727,-6.220358919,-23.4332815,-20.47805841,-18.26474089,-13.30158539,-14.3579416,-15.16242853,-17.34014474,-16.28578843,-16.12494592,-15.44166497,-14.22629568,-16.53920556,-16.1510738,-13.38347349,-15.46951909
13.0373014,77.7772305,Tamarind,-8.787001551,-11.37952127,-8.363965396,-8.470593312,-11.34265555,-12.51527942,-8.565696446,-8.005881051,-9.722257004,-7.913619172,-9.629436139,-8.438212489,-8.555971713,-9.794578217,-6.706666726,-19.3291064,-20.47805841,-16.62282638,-11.08398871,-17.22424843,-14.7711036,-17.80672903,-16.53558279,-16.59160719,-16.19400975,-14.22629568,-17.36079298,-15.23314937,-12.93435377,-14.13819601
13.0373056,77.7770487,Rose,-8.697746612,-9.195995756,-6.590386576,-11.14824686,-7.815940655,-8.111290509,-7.799623799,-7.337637563,-8.871973421,-5.303053898,-5.740472623,-6.937376038,-3.823689387,-5.95820995,-7.591841759,-18.58585718,-15.31174692,-14.7174471,-12.66162821,-15.90445682,-17.82496644,-16.69227627,-15.43922935,-14.99589441,-15.71913094,-12.90637917,-13.6090223,-15.79013451,-19.17019829,-11.07677121
13.0373114,77.7770851,Rose,-8.697746612,-9.195995756,-7.157613462,-11.14824686,-7.815940655,-8.111290509,-7.799623799,-7.446255636,-8.871973421,-5.303053898,-5.740472623,-5.15499729,-3.823689387,-7.679349935,-8.304152084,-18.58585718,-15.31174692,-15.15787211,-12.66162821,-15.90445682,-17.82496644,-16.69227627,-13.98423465,-14.99589441,-15.71913094,-12.90637917,-14.53651941,-15.79013451,-14.8942392,-12.34999896
